ts,door_id,mount_pos,sample_hz,ax,ay,az,gx,gy,gz,a_mag,w_mag,label
1761682766.411561,doorA,pos1,100,-0.045654,-1.006104,0.061279,-3.038,-1.557,-0.817,1.009001,3.510363,close
1761682766.423211,doorA,pos1,100,-0.038086,-1.006592,0.052246,-2.947,-1.397,-0.908,1.008666,3.385098,close
1761682766.434858,doorA,pos1,100,-0.036621,-0.986328,0.049561,-3.038,-1.473,-1.267,0.988251,3.606489,close
1761682766.446508,doorA,pos1,100,-0.036621,-1.001953,0.060547,-3.023,-1.443,-1.305,1.004449,3.594909,close
1761682766.458157,doorA,pos1,100,-0.036133,-0.986084,0.055420,-3.145,-1.504,-1.031,0.988301,3.635207,close
1761682766.469809,doorA,pos1,100,-0.037354,-1.000977,0.053955,-2.916,-1.458,-0.840,1.003125,3.366620,close
1761682766.481478,doorA,pos1,100,-0.045166,-1.002441,0.052734,-2.931,-1.481,-1.038,1.004843,3.444330,close
1761682766.493156,doorA,pos1,100,-0.039062,-1.012939,0.058594,-3.061,-1.489,-1.412,1.015384,3.685142,close
1761682766.504808,doorA,pos1,100,-0.037598,-1.002441,0.060059,-3.084,-1.534,-1.298,1.004942,3.680917,close
1761682766.516458,doorA,pos1,100,-0.045898,-1.001953,0.067139,-3.130,-1.504,-0.931,1.005248,3.595031,close
1761682766.528105,doorA,pos1,100,-0.038818,-1.001221,0.055176,-3.191,-1.565,-0.992,1.003491,3.689867,close
1761682766.539754,doorA,pos1,100,-0.032715,-0.997803,0.055176,-3.115,-1.710,-1.328,0.999862,3.793179,close
1761682766.551402,doorA,pos1,100,-0.033203,-1.000000,0.059814,-3.221,-1.511,-1.282,1.002337,3.782379,close
1761682766.563076,doorA,pos1,100,-0.031494,-1.000244,0.052734,-3.153,-1.794,-1.053,1.002128,3.777184,close
1761682766.574746,doorA,pos1,100,-0.033936,-0.985596,0.054199,-3.099,-1.397,-1.092,0.987668,3.570480,close
1761682766.586396,doorA,pos1,100,-0.037354,-1.007080,0.065186,-3.038,-1.366,-1.015,1.009879,3.482573,close
1761682766.598044,doorA,pos1,100,-0.035645,-0.998291,0.057617,-2.863,-1.496,-1.267,1.000587,3.469690,close
1761682766.609690,doorA,pos1,100,-0.031494,-0.999023,0.061523,-3.076,-1.374,-0.924,1.001411,3.493565,close
1761682766.621341,doorA,pos1,100,-0.032471,-0.997803,0.056152,-3.145,-1.603,-0.802,0.999909,3.619874,close
1761682766.632992,doorA,pos1,100,-0.033691,-1.001465,0.055176,-3.229,-1.389,-0.931,1.003549,3.636481,close
1761682766.644641,doorA,pos1,100,-0.034424,-0.997803,0.061279,-3.061,-1.420,-1.374,1.000275,3.643365,close
1761682766.656317,doorA,pos1,100,-0.017822,-1.000244,0.062012,-3.069,-1.435,-1.298,1.002323,3.627746,close
1761682766.667964,doorA,pos1,100,-0.032471,-0.988281,0.058105,-3.168,-1.573,-0.931,0.990520,3.657317,close
1761682766.679636,doorA,pos1,100,-0.033936,-1.005615,0.054443,-3.092,-1.519,-0.901,1.007660,3.560478,close
1761682766.691289,doorA,pos1,100,-0.037354,-1.000488,0.075684,-3.160,-1.489,-0.992,1.004042,3.631542,close
1761682766.702938,doorA,pos1,100,-0.034912,-1.001953,0.052490,-3.008,-1.557,-1.191,1.003934,3.590124,close
1761682766.714585,doorA,pos1,100,-0.035156,-1.014160,0.054443,-2.985,-1.641,-1.237,1.016229,3.623744,close
1761682766.726234,doorA,pos1,100,-0.046387,-1.002441,0.062256,-2.985,-1.382,-0.779,1.005443,3.379930,close
1761682766.737880,doorA,pos1,100,-0.034180,-0.984619,0.058105,-2.977,-1.656,-0.870,0.986924,3.516301,close
1761682766.749533,doorA,pos1,100,-0.036621,-1.014893,0.052246,-3.000,-1.504,-1.405,1.016896,3.637899,close
1761682766.761173,doorA,pos1,100,-0.033691,-1.001709,0.057129,-3.176,-1.534,-1.374,1.003902,3.785036,close
1761682766.772827,doorA,pos1,100,-0.033203,-1.003418,0.059570,-2.992,-1.588,-0.954,1.005733,3.519349,close
1761682766.784490,doorA,pos1,100,-0.034180,-0.998291,0.059570,-3.130,-1.458,-0.748,1.000651,3.532834,close
1761682766.796155,doorA,pos1,100,-0.034180,-1.002441,0.059326,-3.053,-1.305,-1.084,1.004777,3.493190,close
1761682766.807804,doorA,pos1,100,-0.045654,-1.000244,0.053955,-3.084,-1.519,-1.412,1.002738,3.716562,close
1761682766.819451,doorA,pos1,100,-0.038086,-1.012939,0.056396,-3.038,-1.519,-1.214,1.015223,3.607111,close
1761682766.831210,doorA,pos1,100,-0.035645,-0.986816,0.053223,-2.954,-1.725,-0.756,0.988893,3.503526,close
1761682766.842864,doorA,pos1,100,-0.036621,-1.005127,0.053711,-3.160,-1.458,-0.954,1.007227,3.608855,close
1761682766.854518,doorA,pos1,100,-0.016846,-1.015625,0.056885,-3.168,-1.542,-1.282,1.017356,3.749428,close
1761682766.866161,doorA,pos1,100,-0.015869,-1.000000,0.052979,-3.031,-1.458,-1.473,1.001528,3.671581,close
1761682766.877824,doorA,pos1,100,-0.037598,-1.002441,0.053711,-3.160,-1.649,-0.908,1.004583,3.678510,close
1761682766.889475,doorA,pos1,100,-0.038330,-1.001221,0.054443,-3.168,-1.443,-0.802,1.003432,3.572087,close
1761682766.901155,doorA,pos1,100,-0.020996,-0.999756,0.052979,-3.031,-1.527,-1.107,1.001379,3.569337,close
1761682766.912806,doorA,pos1,100,-0.039795,-1.001465,0.052490,-3.084,-1.595,-1.344,1.003629,3.723071,close
1761682766.924458,doorA,pos1,100,-0.032471,-1.013428,0.061279,-2.954,-1.679,-1.092,1.015798,3.569206,close
1761682766.936104,doorA,pos1,100,-0.035400,-0.989014,0.052246,-3.099,-1.382,-0.939,0.991025,3.520781,close
1761682766.947751,doorA,pos1,100,-0.039551,-0.984863,0.049561,-3.038,-1.473,-0.977,0.986902,3.515074,close
1761682766.959397,doorA,pos1,100,-0.018799,-1.015625,0.047363,-3.130,-1.511,-1.328,1.016903,3.720777,close
1761682766.971067,doorA,pos1,100,-0.032715,-1.003662,0.056641,-3.214,-1.496,-1.305,1.005791,3.777647,close
1761682766.982735,doorA,pos1,100,-0.032715,-1.000244,0.058838,-3.099,-1.557,-1.061,1.002507,3.627143,close
1761682766.994387,doorA,pos1,100,-0.038818,-1.004639,0.056396,-2.985,-1.519,-0.618,1.006969,3.405667,close
1761682767.006036,doorA,pos1,100,-0.037842,-0.986572,0.052002,-2.962,-1.450,-1.183,0.988666,3.503717,close
1761682767.017677,doorA,pos1,100,-0.017578,-0.987305,0.069092,-3.038,-1.443,-1.420,0.989875,3.650747,close
1761682767.029332,doorA,pos1,100,-0.042969,-1.003906,0.048096,-3.069,-1.496,-1.069,1.005976,3.577376,close
1761682767.040970,doorA,pos1,100,-0.034180,-0.999512,0.051025,-3.107,-1.534,-0.817,1.001397,3.560060,close
1761682767.052628,doorA,pos1,100,-0.039795,-1.015381,0.059570,-3.053,-1.557,-0.962,1.017905,3.560003,close
1761682767.064266,doorA,pos1,100,-0.035400,-1.014404,0.050537,-3.107,-1.634,-1.374,1.016279,3.769516,close
