ts,door_id,mount_pos,sample_hz,ax,ay,az,gx,gy,gz,a_mag,w_mag,label
1761619115.758448,doorA,pos1,100,-0.958252,0.004883,-0.071777,-3.313,-1.374,-1.221,0.960949,3.788875,idle
1761619115.768438,doorA,pos1,100,-0.961670,0.009521,-0.074219,-3.153,-1.412,-0.641,0.964577,3.513524,idle
1761619115.778446,doorA,pos1,100,-0.963135,0.000244,-0.076416,-3.176,-1.443,-1.244,0.966161,3.703242,idle
1761619115.788438,doorA,pos1,100,-0.955322,0.007324,-0.077637,-3.221,-1.489,-0.740,0.958500,3.625094,idle
1761619115.798447,doorA,pos1,100,-0.958740,0.004395,-0.084717,-3.183,-1.473,-1.115,0.962486,3.680419,idle
1761619115.808437,doorA,pos1,100,-0.966553,0.003906,-0.074707,-3.038,-1.412,-0.641,0.969443,3.411155,idle
1761619115.818446,doorA,pos1,100,-0.965088,0.002930,-0.064941,-3.153,-1.481,-1.221,0.967275,3.691098,idle
1761619115.828438,doorA,pos1,100,-0.954590,-0.000244,-0.067383,-3.198,-1.489,-0.725,0.956965,3.601654,idle
1761619115.838445,doorA,pos1,100,-0.961426,0.000732,-0.062988,-3.260,-1.374,-1.137,0.963487,3.715684,idle
1761619115.848437,doorA,pos1,100,-0.958740,0.006104,-0.080566,-3.099,-1.473,-0.771,0.962139,3.517138,idle
1761619115.858445,doorA,pos1,100,-0.955566,0.002686,-0.073242,-3.168,-1.412,-1.321,0.958373,3.711361,idle
1761619115.868438,doorA,pos1,100,-0.956055,0.004883,-0.082764,-3.122,-1.282,-0.679,0.959643,3.442960,idle
1761619115.878425,doorA,pos1,100,-0.960205,0.006836,-0.074463,-3.076,-1.649,-0.992,0.963112,3.628685,idle
1761619115.888436,doorA,pos1,100,-0.961182,0.004395,-0.073242,-3.153,-1.466,-0.786,0.963978,3.564501,idle
1761619115.898447,doorA,pos1,100,-0.956787,0.001709,-0.067139,-3.290,-1.504,-1.099,0.959141,3.780792,idle
1761619115.908438,doorA,pos1,100,-0.963135,0.005127,-0.067383,-3.061,-1.427,-0.954,0.965503,3.509749,idle
1761619115.918445,doorA,pos1,100,-0.956787,0.001465,-0.073730,-3.244,-1.450,-1.069,0.959625,3.710937,idle
1761619115.928438,doorA,pos1,100,-0.961426,0.001953,-0.073242,-3.160,-1.481,-0.832,0.964214,3.587892,idle
1761619115.938442,doorA,pos1,100,-0.952148,0.000977,-0.073242,-3.237,-1.420,-1.137,0.954962,3.712883,idle
1761619115.948436,doorA,pos1,100,-0.965332,0.004883,-0.070557,-3.176,-1.496,-0.969,0.967919,3.641797,idle
1761619115.958445,doorA,pos1,100,-0.957520,0.007080,-0.072021,-3.198,-1.458,-1.061,0.960250,3.671772,idle
1761619115.968435,doorA,pos1,100,-0.956543,0.002930,-0.074707,-3.084,-1.359,-1.168,0.959460,3.566683,idle
1761619115.978444,doorA,pos1,100,-0.961426,0.006836,-0.067871,-3.221,-1.573,-0.962,0.963843,3.711494,idle
1761619115.988435,doorA,pos1,100,-0.957520,-0.001465,-0.075439,-3.076,-1.603,-0.794,0.960488,3.558636,idle
1761619115.998446,doorA,pos1,100,-0.960449,0.002441,-0.078125,-3.038,-1.611,-0.802,0.963625,3.530895,idle
1761619116.008436,doorA,pos1,100,-0.967041,0.000000,-0.067627,-3.221,-1.496,-0.969,0.969403,3.681804,idle
1761619116.018444,doorA,pos1,100,-0.962646,0.009766,-0.074951,-3.229,-1.427,-0.870,0.965609,3.636137,idle
1761619116.028435,doorA,pos1,100,-0.959961,0.003174,-0.070801,-3.282,-1.534,-1.374,0.962574,3.875134,idle
1761619116.038443,doorA,pos1,100,-0.961182,0.002441,-0.076660,-3.214,-1.527,-0.863,0.964237,3.661020,idle
1761619116.048435,doorA,pos1,100,-0.958008,0.006592,-0.069092,-3.084,-1.618,-1.130,0.960519,3.661449,idle
1761619116.058444,doorA,pos1,100,-0.963135,0.004639,-0.074463,-3.198,-1.458,-0.840,0.966020,3.614018,idle
1761619116.068436,doorA,pos1,100,-0.962158,0.006836,-0.074463,-3.244,-1.550,-1.191,0.965060,3.787444,idle
1761619116.078446,doorA,pos1,100,-0.960693,0.002686,-0.069824,-3.313,-1.412,-0.687,0.963231,3.666356,idle
1761619116.088434,doorA,pos1,100,-0.957764,0.002197,-0.068604,-3.137,-1.427,-1.107,0.960220,3.620245,idle
1761619116.098446,doorA,pos1,100,-0.958740,0.003418,-0.059570,-3.260,-1.420,-0.740,0.960595,3.631647,idle
1761619116.108436,doorA,pos1,100,-0.958740,0.009521,-0.074463,-3.153,-1.557,-1.290,0.961675,3.745487,idle
